video_title,date_released_utc,view_count,like_count,comment_count,date_collected_utc,video_duration_H,video_duration_M,video_duration_S,channel_name
How to make 3 layered origami cake using fondant icing. How Make origami design for cake using paper,2022-07-14 05:07:51+00:00,696,23.0,1,2024-08-21 23:40:24.310336+00:00,0,14,37,jesselitascakeplanet3504
"HOW TO MAKE GOLD DRIPS ON CAKE,  GOLD DRIPS",2020-08-24 08:35:38+00:00,77,4.0,5,2024-08-21 23:40:24.988795+00:00,0,3,3,jesselitascakeplanet3504
HOW TO MAKE 3 TIERS WEDDING CAKE. 3 STEP WEDDING CAKE,2020-07-27 09:08:37+00:00,112,3.0,0,2024-08-21 23:40:25.711505+00:00,0,3,32,jesselitascakeplanet3504
HOW TO MAKE CHOCOLATE DRIPS ON CAKES,2020-07-27 08:21:26+00:00,95,3.0,0,2024-08-21 23:40:26.377466+00:00,0,2,28,jesselitascakeplanet3504
HOW TO MAKE FRUIT BASKET USING FONDANT,2020-07-27 05:18:15+00:00,533,5.0,0,2024-08-21 23:40:27.116861+00:00,0,2,18,jesselitascakeplanet3504
"HOW TO DECORATE CUP CAKES USING BUTTERCREAM FROSTING, BUTTER CREAM ON CUPCAKES",2020-07-27 04:05:05+00:00,41,3.0,2,2024-08-21 23:40:27.917422+00:00,0,2,58,jesselitascakeplanet3504
HOW TO MAKE PIZZA Chicken Pizza,2020-07-27 03:56:41+00:00,40,2.0,0,2024-08-21 23:40:28.861048+00:00,0,3,25,jesselitascakeplanet3504
"HOW TO MAKE BEEF JACKET, BEEF JACKET",2020-07-18 03:17:59+00:00,547,14.0,0,2024-08-21 23:40:29.562269+00:00,0,1,48,jesselitascakeplanet3504
"How to make meatpie, How to make pastry dough",2020-07-18 02:57:48+00:00,26,2.0,0,2024-08-21 23:40:30.324923+00:00,0,4,43,jesselitascakeplanet3504
"How to make puff-puff, Nigerian puff-puff, mouth watering puff-puff",2020-07-06 03:33:19+00:00,65,5.0,1,2024-08-21 23:40:31.012961+00:00,0,4,5,jesselitascakeplanet3504
"HOW TO MAKE FONDANT ROSE FLOWERS. ROSES, LEARN HOW TO MAKE SIMPLE ROSE FLOWER.",2020-05-14 08:09:50+00:00,68,2.0,0,2024-08-21 23:40:31.786891+00:00,0,2,4,jesselitascakeplanet3504
How To Make Fruit Basket Cake (PART 1),2020-01-28 09:01:11+00:00,5791,50.0,1,2024-08-21 23:40:32.550897+00:00,0,4,53,jesselitascakeplanet3504
How to make fruit basket cake (PART 2),2020-01-27 17:49:55+00:00,630,15.0,3,2024-08-21 23:40:33.297866+00:00,0,4,55,jesselitascakeplanet3504
"How to make a car cake, How to make a Ferrari car cake, Fondant car cake in Nigeria with simple tool",2019-10-22 06:22:42+00:00,104,3.0,0,2024-08-21 23:40:33.986650+00:00,0,4,45,jesselitascakeplanet3504
"How to make Spring Cucumber, Spring cucumber.",2019-05-01 09:46:40+00:00,619,6.0,1,2024-08-21 23:40:34.726211+00:00,0,2,24,jesselitascakeplanet3504
My Birthday giveaway online class as I celebrate one decade as a baker,2019-03-27 06:50:03+00:00,46,4.0,1,2024-08-21 23:40:35.390573+00:00,0,1,54,jesselitascakeplanet3504
How to make chocolate drip design on strawberries,2019-02-21 11:09:51+00:00,53,2.0,0,2024-08-21 23:40:36.254522+00:00,0,1,25,jesselitascakeplanet3504
How to make Army camouflage cake using fondant icing,2019-02-21 11:07:11+00:00,6849,63.0,1,2024-08-21 23:40:36.934258+00:00,0,1,31,jesselitascakeplanet3504
How to make Edible cake topper with sugar paste or fondant icing,2018-10-30 10:14:05+00:00,200,10.0,0,2024-08-21 23:40:37.675715+00:00,0,4,27,jesselitascakeplanet3504
Nigerian Ankara girl cake,2018-10-28 17:55:28+00:00,2009,29.0,1,2024-08-21 23:40:38.370150+00:00,0,1,40,jesselitascakeplanet3504
CRUFFINS,2024-05-28 07:44:43+00:00,244,13.0,0,2024-08-21 23:32:22.139855+00:00,0,5,47,mixnbake
Waffle Ice-cream Cone,2024-03-25 19:24:19+00:00,435,13.0,4,2024-08-21 23:32:22.848797+00:00,0,13,15,mixnbake
27 February 2024,2024-02-27 17:09:32+00:00,290,17.0,2,2024-08-21 23:32:23.557503+00:00,0,9,28,mixnbake
PEANUT BUTTER OATMEAL  BROWNIE.,2024-02-01 23:39:23+00:00,280,16.0,6,2024-08-21 23:32:24.223999+00:00,0,3,11,mixnbake
CORN DOG ( Asian Style),2023-09-27 11:02:07+00:00,436,17.0,1,2024-08-21 23:32:25.051451+00:00,0,4,19,mixnbake
Creamy Goat Sauce Pasta 😋,2023-09-18 11:33:52+00:00,83,4.0,0,2024-08-21 23:32:25.734386+00:00,0,3,2,mixnbake
Egg Rolls ( AWARD WINING EGG ROLLS WITH A DIFFERENCE),2023-08-30 08:34:17+00:00,679,40.0,4,2024-08-21 23:32:26.440134+00:00,0,3,53,mixnbake
CARAMELISED YOGHURT PUFF PUFF,2023-07-25 12:30:56+00:00,199,4.0,0,2024-08-21 23:32:27.126133+00:00,0,3,51,mixnbake
OAT DESSERT CUPS( GLUTEN FREE),2023-06-27 16:49:00+00:00,107,3.0,0,2024-08-21 23:32:27.796888+00:00,0,3,23,mixnbake
WAFFLE -  STEP BY STEP WITH RECIPE,2023-05-30 14:27:27+00:00,355,12.0,0,2024-08-21 23:32:28.644203+00:00,0,5,18,mixnbake
ICECREAM LESSON 6- FINAL LESSON (NO CHURN),2023-05-30 13:44:35+00:00,155,4.0,0,2024-08-21 23:32:29.314558+00:00,0,1,1,mixnbake
ICECREAM LESSON 5 - NO CHURN,2023-05-30 13:28:42+00:00,118,3.0,0,2024-08-21 23:32:30.000201+00:00,0,1,7,mixnbake
"ICECREAM LESSON 4 With Different Variations , Strawberry, caramel, OreoCookies etc ( NO CHURN)",2023-05-30 12:43:42+00:00,183,6.0,0,2024-08-21 23:32:30.749266+00:00,0,5,2,mixnbake
ICECREAM LESSON 3 ( NO CHURN),2023-05-30 12:42:38+00:00,450,7.0,1,2024-08-21 23:32:31.436034+00:00,0,3,59,mixnbake
ICE-CREAM LESSON 2 ( NO CHURN),2023-05-30 12:39:15+00:00,254,3.0,2,2024-08-21 23:32:32.176926+00:00,0,3,22,mixnbake
ICE- CREAM LESSON 1  ( NO CHURN),2023-05-28 18:43:46+00:00,281,7.0,0,2024-08-21 23:32:32.868182+00:00,0,2,14,mixnbake
GLUTEN FREE CAKE; Almond And Coconut Cake!,2023-04-26 14:47:59+00:00,185,7.0,0,2024-08-21 23:32:33.548644+00:00,0,7,51,mixnbake
PIZZA CAKE FROM SCRATCH- From Baking to Decorating,2023-03-29 13:34:06+00:00,118,9.0,1,2024-08-21 23:32:34.238344+00:00,0,8,26,mixnbake
Buttery Lemon Cake frosted with whipped Cream And Sandwiched With Cream Cheese 😋,2023-03-13 13:29:24+00:00,70,2.0,0,2024-08-21 23:32:34.943759+00:00,0,1,45,mixnbake
Crispy Buttered Spiced Chicken,2023-03-06 16:57:45+00:00,122,6.0,2,2024-08-21 23:32:35.633369+00:00,0,7,35,mixnbake
Cake Decorating 101- Beginner Level,2023-02-20 10:41:03+00:00,146,3.0,1,2024-08-21 23:32:36.372975+00:00,0,8,0,mixnbake
"Multilayered Cake made in an unusual way, sandwiched with whipped Cream,  frosted in cream cheese.",2023-02-01 09:07:05+00:00,150,9.0,0,2024-08-21 23:32:37.052980+00:00,0,13,28,mixnbake
Multilayered Cake Slices-,2023-01-31 22:37:01+00:00,90,3.0,3,2024-08-21 23:32:37.820938+00:00,0,13,28,mixnbake
Simple BUTTER CAKE FOR BEGINNERS,2023-01-28 13:25:58+00:00,184,7.0,0,2024-08-21 23:32:38.511320+00:00,0,3,56,mixnbake
"Trifles/Cake Jars! Yummies In Jars! Very Irresistible Combo of Cakes, fruits and fillings in a jar.",2022-12-15 16:12:30+00:00,97,8.0,1,2024-08-21 23:32:39.196652+00:00,0,7,33,mixnbake
Fruit cake - Garnishing and Decorating.,2022-12-10 09:27:30+00:00,238,14.0,1,2024-08-21 23:32:39.944354+00:00,0,9,53,mixnbake
"SHOPPING 🛍 EXPERIENCE  FOR WEEK 1,2 & 3  OF BAKING EXPERIENCE WITH IKEOLU BIOBAKU OF MIXNBAKE.",2022-12-09 14:55:40+00:00,24,2.0,0,2024-08-21 23:32:40.658514+00:00,0,5,57,mixnbake
Cake Pops - Lotus Biscoff cake Pops,2022-11-30 01:45:26+00:00,642,11.0,0,2024-08-21 23:32:41.372226+00:00,0,14,50,mixnbake
"Easy, Moist Funfetti - Confetti Cake",2024-08-19 06:33:21+00:00,188,19.0,4,2024-08-21 23:24:45.047623+00:00,0,8,47,NaijaBakersTV
Chocolate Peanut Cake | Snicker Bar Cake,2024-08-03 05:22:08+00:00,267,26.0,7,2024-08-21 23:24:45.840441+00:00,0,16,9,NaijaBakersTV
Fruity Delight Rich Fruit Cake Recipe,2024-06-03 09:06:53+00:00,1283,76.0,22,2024-08-21 23:24:47.963109+00:00,0,17,54,NaijaBakersTV
Fruit Cake Mixed Dried Fruits and Homemade All Spice,2024-05-24 18:24:01+00:00,2295,58.0,12,2024-08-21 23:24:48.641233+00:00,0,6,54,NaijaBakersTV
Kunnu Zaki | Kunu | Millet Drink,2023-11-21 19:29:40+00:00,37133,828.0,66,2024-08-21 23:24:51.171850+00:00,0,15,48,NaijaBakersTV
Luxury apartment in Lagos: Bews Lodge,2023-11-07 14:24:39+00:00,224,7.0,2,2024-08-21 23:24:51.925226+00:00,0,5,35,NaijaBakersTV
How to make ice cream in a stand mixer,2023-11-02 17:26:33+00:00,3508,101.0,20,2024-08-21 23:24:52.656327+00:00,0,7,42,NaijaBakersTV
Russian Buttercream recipe,2023-10-26 12:14:10+00:00,1252,61.0,8,2024-08-21 23:24:53.393116+00:00,0,4,44,NaijaBakersTV
3 easy ways to make fondant,2023-10-17 13:41:52+00:00,970,29.0,3,2024-08-21 23:24:54.120013+00:00,0,6,10,NaijaBakersTV
Rich strawberry cake,2023-10-11 09:59:06+00:00,1469,69.0,16,2024-08-21 23:24:54.869208+00:00,0,3,29,NaijaBakersTV
How to remix videos on Instagram : 2023,2023-10-08 18:25:48+00:00,533,20.0,4,2024-08-21 23:24:55.618377+00:00,0,3,30,NaijaBakersTV
How to TRIM your cake. (For beginners),2023-09-18 16:31:39+00:00,991,64.0,18,2024-08-21 23:24:56.327126+00:00,0,17,7,NaijaBakersTV
Plantain Muffins,2023-09-02 14:38:11+00:00,590,14.0,0,2024-08-21 23:24:58.410246+00:00,0,4,31,NaijaBakersTV
"Strawberry filling for cakes, desserts, bread, ice-cream and doughnut",2023-08-27 14:06:53+00:00,679,43.0,5,2024-08-21 23:24:59.284628+00:00,0,3,2,NaijaBakersTV
"Melt in the mouth, ORANGE CAKE",2023-07-11 16:46:49+00:00,1504,77.0,14,2024-08-21 23:25:00.320608+00:00,0,4,41,NaijaBakersTV
Banana Cake,2023-06-23 15:13:56+00:00,951,59.0,3,2024-08-21 23:25:01.146435+00:00,0,7,32,NaijaBakersTV
Tigernut Milk Drink : Kunnu aya : Kunu aya : Kunu,2023-06-09 10:22:01+00:00,70151,1490.0,113,2024-08-21 23:25:02.310374+00:00,0,17,23,NaijaBakersTV
Chinchin factories in Nigeria,2023-06-02 15:30:11+00:00,2015,71.0,36,2024-08-21 23:25:03.089550+00:00,0,3,7,NaijaBakersTV
10 reasons your cakes goes bad,2023-05-17 15:20:08+00:00,696,68.0,19,2024-08-21 23:25:03.926783+00:00,0,30,53,NaijaBakersTV
How to make carrot cake,2023-04-13 10:47:46+00:00,1193,50.0,6,2024-08-21 23:25:04.643367+00:00,0,6,52,NaijaBakersTV
How to make Zobo,2023-04-05 03:57:51+00:00,120928,2469.0,334,2024-08-21 23:25:05.400422+00:00,0,37,30,NaijaBakersTV
Oil based Vanilla Cake,2023-03-24 06:46:06+00:00,5681,128.0,28,2024-08-21 23:25:07.476660+00:00,0,4,18,NaijaBakersTV
Bread | Homemade Bread Recipe,2023-03-15 07:34:11+00:00,1736,58.0,11,2024-08-21 23:25:08.237884+00:00,0,7,43,NaijaBakersTV
How to make a traditional wedding cake. African bead cake. Palm wine gourd cake . Luggage Cake,2022-10-02 10:55:09+00:00,21575,457.0,53,2024-08-21 23:25:08.991415+00:00,0,28,50,NaijaBakersTV
"How to make STABLE WHIPPING CREAM, using POWDERED WHIPPING CREAM",2022-06-20 08:26:17+00:00,150816,2915.0,181,2024-08-21 23:25:09.680038+00:00,0,4,14,NaijaBakersTV
Coconut Cake | Moist and Tender Coconut Cake,2022-05-10 11:49:49+00:00,13123,291.0,40,2024-08-21 23:25:10.397796+00:00,0,4,18,NaijaBakersTV
COCONUT MILK | CREAM CHEESE FROSTING | CAKE FLOUR,2022-05-04 16:42:39+00:00,2225,75.0,12,2024-08-21 23:25:11.250057+00:00,0,2,3,NaijaBakersTV
How to make BOMBOLONI DOUGHNUT,2022-04-22 15:53:44+00:00,8562,282.0,42,2024-08-21 23:25:12.009781+00:00,0,13,5,NaijaBakersTV
Tunde Crusher VS  4Fufs 1Dragon Chicken,2024-05-19 10:32:33+00:00,2331,,15,2024-08-21 23:22:47.449986+00:00,0,3,25,nigeriansvsfood
Guess and Eat (Iconic Logos and Faces),2024-05-03 23:00:17+00:00,2229,,3,2024-08-21 23:22:47.975175+00:00,0,9,59,nigeriansvsfood
Guess and Eat (insects),2024-05-02 10:28:02+00:00,1817,,3,2024-08-21 23:22:49.293115+00:00,0,7,57,nigeriansvsfood
Guess and Eat 4,2024-03-23 11:32:00+00:00,3660,,12,2024-08-21 23:22:50.651870+00:00,0,10,13,nigeriansvsfood
Guess and Eat | Iconic Faces and Animals,2024-03-18 16:05:48+00:00,4190,,19,2024-08-21 23:22:51.193810+00:00,0,9,6,nigeriansvsfood
Guess & Eat | Countries and Peppersoup Ft. Whizzy,2024-03-16 10:36:12+00:00,3094,,4,2024-08-21 23:22:52.376347+00:00,0,10,12,nigeriansvsfood
VALENTINE DATE SPECIAL🩷 ft. Celyn & Daddy Yess | DRAGON CLAW CHALLENGE,2024-02-14 10:59:20+00:00,6168,,12,2024-08-21 23:22:54.850154+00:00,0,7,48,nigeriansvsfood
Foodlum Challenge,2023-10-30 06:00:20+00:00,5719,145.0,13,2024-08-21 23:22:55.761509+00:00,0,5,17,nigeriansvsfood
😄okro challenge🥹,2023-10-25 06:00:04+00:00,3949,104.0,5,2024-08-21 23:22:59.516872+00:00,0,3,24,nigeriansvsfood
papa and son try’s pineapple chicken,2023-10-19 06:00:01+00:00,5718,116.0,13,2024-08-21 23:23:00.131201+00:00,0,4,15,nigeriansvsfood
Yoruba Twins VS Turkeys,2023-10-14 06:00:15+00:00,3974,112.0,8,2024-08-21 23:23:00.717661+00:00,0,3,48,nigeriansvsfood
Foodlum Challenge  | Iamdikeh,2023-10-10 11:00:01+00:00,3610,123.0,8,2024-08-21 23:23:01.294108+00:00,0,5,22,nigeriansvsfood
Joy in having a small plantain shop,2023-10-10 06:00:12+00:00,1298,26.0,1,2024-08-21 23:23:01.962020+00:00,0,5,21,nigeriansvsfood
LASU try’s Egusi,2023-10-08 06:00:00+00:00,4031,71.0,11,2024-08-21 23:23:02.993233+00:00,0,4,24,nigeriansvsfood
LASU try’s 50 juice box,2023-10-06 06:00:12+00:00,1445,35.0,7,2024-08-21 23:23:03.929031+00:00,0,4,25,nigeriansvsfood
LASU try’s flaming noodles,2023-10-05 06:00:02+00:00,5945,131.0,21,2024-08-21 23:23:04.722051+00:00,0,8,59,nigeriansvsfood
Iyana world flip,2023-10-04 06:00:30+00:00,6853,94.0,4,2024-08-21 23:23:05.570358+00:00,0,5,12,nigeriansvsfood
White Agbero teaches us how to eat Indian food,2023-10-02 13:33:11+00:00,2229,65.0,12,2024-08-21 23:23:06.549773+00:00,0,9,57,nigeriansvsfood
KICK & EAT | MAKOKO,2023-09-02 10:29:51+00:00,10660,162.0,10,2024-08-21 23:23:07.295886+00:00,0,3,25,nigeriansvsfood
FLIP & EAT | Abule-Oja(UNILAG),2023-08-31 07:51:03+00:00,17769,205.0,9,2024-08-21 23:23:07.963702+00:00,0,3,2,nigeriansvsfood
SPIN & EAT | Live in Iyana Oworo,2023-04-16 07:44:17+00:00,64930,616.0,23,2024-08-21 23:23:09.221065+00:00,0,8,41,nigeriansvsfood
FLIP & EAT | Live in Abulegba,2023-04-11 05:00:04+00:00,380693,2180.0,162,2024-08-21 23:23:10.173624+00:00,0,6,20,nigeriansvsfood
FLIP & EAT | Live in Ebute Metta Round 2,2023-04-10 05:00:30+00:00,461843,2667.0,202,2024-08-21 23:23:11.234410+00:00,0,7,6,nigeriansvsfood
FLIP & EAT | Live in Sango Otta (MEN),2023-04-09 05:00:21+00:00,2774386,10127.0,490,2024-08-21 23:23:11.800267+00:00,0,4,38,nigeriansvsfood
UNILAG VS FOOD,2023-04-08 15:03:26+00:00,96745,695.0,39,2024-08-21 23:23:13.374124+00:00,0,5,19,nigeriansvsfood
SPIN & EAT | Live in Ebute Metta ROUND 2,2023-04-08 14:34:13+00:00,56962,254.0,7,2024-08-21 23:23:14.043359+00:00,0,8,19,nigeriansvsfood
FLIP & EAT | KIDS OF SANGO,2023-04-05 11:00:44+00:00,1205382,5081.0,386,2024-08-21 23:23:14.642242+00:00,0,8,34,nigeriansvsfood
SPIN & EAT | live in Ebute Metta,2023-04-05 07:00:09+00:00,363930,1318.0,59,2024-08-21 23:23:15.157193+00:00,0,5,34,nigeriansvsfood
"New CAR , New MacBOOK, New LIFE in LAGOS - SisiYemmie",2024-08-20 14:25:33+00:00,39667,4285.0,172,2024-08-21 10:23:24.760371+00:00,0,20,34,SisiYemmieTV
Yoruba TWIN Naming Ceremony | Cooking Ewa Ibeji | Baby Names and Meanings,2024-08-18 14:00:14+00:00,73941,6057.0,816,2024-08-21 10:23:26.025577+00:00,0,25,27,SisiYemmieTV
OUR Newborn TWIN's Photoshoot,2024-08-16 15:18:04+00:00,47529,4171.0,416,2024-08-21 10:23:27.435879+00:00,0,9,0,SisiYemmieTV
Our Newborn Twins Meeting Family For The 1st Time ! SISIYEMMIE,2024-08-14 14:00:04+00:00,93168,8410.0,1318,2024-08-21 10:23:28.550870+00:00,0,16,24,SisiYemmieTV
MY 4TH C-SECTION & TWIN BIRTH - SISI YEMMIE,2024-08-09 15:16:04+00:00,153124,8986.0,1650,2024-08-21 10:23:29.270835+00:00,0,15,42,SisiYemmieTV
Ready To Meet The TWINS: House Tour + Book Photoshoot + Vulnerable Vlog,2024-08-04 14:50:40+00:00,101739,5616.0,560,2024-08-21 10:23:29.855198+00:00,0,27,9,SisiYemmieTV
TWIN Maternity PhotoShoot + 3 Pregnancy REGRETS,2024-08-01 18:23:00+00:00,50139,3735.0,211,2024-08-21 10:23:30.550977+00:00,0,13,19,SisiYemmieTV
Tito's Birthday | Self Care | Pregnant Mama Life,2024-07-28 14:13:04+00:00,57987,3169.0,176,2024-08-21 10:23:31.310876+00:00,0,25,27,SisiYemmieTV
How I Balance Screen Time For My Kids,2024-07-27 15:49:59+00:00,14488,795.0,15,2024-08-21 10:23:32.022820+00:00,0,1,41,SisiYemmieTV
TELLING My Husband We Are PREGNANT With TWINS after 3 Kids!,2024-07-23 14:00:47+00:00,174324,10626.0,1546,2024-08-21 10:23:32.639117+00:00,0,14,6,SisiYemmieTV
"CALL ME ""IYA IBEJI"" - SISI YEMMIE",2024-07-21 14:02:13+00:00,283517,23342.0,6478,2024-08-21 10:23:33.255037+00:00,0,15,38,SisiYemmieTV
HOW TO MAKE PLANTAIN PEPPERSOUP,2024-07-08 19:21:36+00:00,11291,547.0,20,2024-08-21 10:23:35.407495+00:00,0,1,18,SisiYemmieTV
NIGERIAN EGGROLL RECIPE - NIGERIAN SNACK - SISI YEMMIE,2024-06-16 15:49:07+00:00,21725,1255.0,73,2024-08-21 10:23:35.967479+00:00,0,8,56,SisiYemmieTV
Weekend In My Life | Hot Gist With The Kids | Living in Nigeria,2024-05-23 14:00:18+00:00,40243,1890.0,208,2024-08-21 10:23:36.623494+00:00,0,25,59,SisiYemmieTV
Day In The Life of a Mom Living in Nigeria | Nigerian YouTubers Come Here | What I Eat In A Week,2024-05-08 17:17:43+00:00,41910,1750.0,207,2024-08-21 10:23:37.265824+00:00,0,22,49,SisiYemmieTV
I CAN'T BELIEVE IT - 1 MILLION SUBSCRIBERS - SISI YEMMIE!!!,2024-05-02 15:04:30+00:00,26914,3147.0,985,2024-08-21 10:23:37.873809+00:00,0,14,15,SisiYemmieTV
Day In My Life Being The Best Parents Everrrr | Living in Nigeria | Easter Surprise!,2024-04-26 15:12:45+00:00,31696,1752.0,259,2024-08-21 10:23:38.543074+00:00,0,23,37,SisiYemmieTV
AIR FYER CAKE - HOW TO BAKE WITH AN AIR FRYER,2024-04-12 15:23:19+00:00,7562,434.0,32,2024-08-21 10:23:39.256204+00:00,0,4,15,SisiYemmieTV
"Day In The Life Of A Wife  Living In Lagos | Meal Planning, Bulk Cooking Vlog",2024-04-08 15:12:24+00:00,55097,1911.0,139,2024-08-21 10:23:39.911979+00:00,0,20,34,SisiYemmieTV
WATCH THIS BEFORE YOU DRINK OKRA WATER!!!  - BENEFITS & SIDE EFFECTS,2024-04-03 16:49:17+00:00,30001,570.0,37,2024-08-21 10:23:40.947834+00:00,0,10,30,SisiYemmieTV
Day In The Life | Living with 3 kids | life of Nigerian Parents,2024-03-28 14:00:42+00:00,68319,2787.0,255,2024-08-21 10:23:41.549464+00:00,0,20,5,SisiYemmieTV
I WENT FOOD SHOPPING | COST OF EVERYTHING I BOUGHT | GROCERY HAUL,2024-03-19 13:44:39+00:00,48420,1825.0,235,2024-08-21 10:23:42.169591+00:00,0,11,13,SisiYemmieTV
Delicious Creamy Coconut Pasta |  20 Minute Dish,2024-03-14 16:07:55+00:00,9942,617.0,45,2024-08-21 10:23:42.812140+00:00,0,8,6,SisiYemmieTV
Day in my life | living as a mom in Nigeria | Live FULL | Sisi Weekly,2024-03-11 13:58:09+00:00,42876,1780.0,128,2024-08-21 10:23:43.420128+00:00,0,18,34,SisiYemmieTV
HOW TO MAKE PAP WITHOUT LUMPS,2024-03-02 10:22:19+00:00,12223,534.0,45,2024-08-21 10:23:44.013844+00:00,0,8,22,SisiYemmieTV
WHAT MY CHILDREN EAT IN A WEEK - Nigerian  Lunchbox Edition,2024-02-27 18:01:10+00:00,20141,700.0,28,2024-08-21 10:23:44.567371+00:00,0,8,3,SisiYemmieTV
SISI WEEKLY : No More Valentine + Photoshoot + Tani's 2nd Birthday !!!,2024-02-21 18:26:52+00:00,27361,1413.0,135,2024-08-21 10:23:45.241565+00:00,0,21,13,SisiYemmieTV
HOW TO MAKE NIGERIAN BEANS PIE - SISI YEMMIE,2024-02-12 15:23:09+00:00,15531,635.0,74,2024-08-21 10:23:45.865715+00:00,0,8,16,SisiYemmieTV
"New CAR , New MacBOOK, New LIFE in LAGOS - SisiYemmie",2024-08-20 14:25:33+00:00,64205,6000.0,236,2024-08-24 07:39:16.698582+00:00,0,20,34,SisiYemmieTV
Yoruba TWIN Naming Ceremony | Cooking Ewa Ibeji | Baby Names and Meanings,2024-08-18 14:00:14+00:00,88972,6726.0,892,2024-08-24 07:39:17.117852+00:00,0,25,27,SisiYemmieTV
OUR Newborn TWIN's Photoshoot,2024-08-16 15:18:04+00:00,50090,4290.0,423,2024-08-24 07:39:17.694891+00:00,0,9,0,SisiYemmieTV
Our Newborn Twins Meeting Family For The 1st Time ! SISIYEMMIE,2024-08-14 14:00:04+00:00,95976,8533.0,1324,2024-08-24 07:39:18.843604+00:00,0,16,24,SisiYemmieTV
MY 4TH C-SECTION & TWIN BIRTH - SISI YEMMIE,2024-08-09 15:16:04+00:00,165529,9134.0,1668,2024-08-24 07:39:19.256880+00:00,0,15,42,SisiYemmieTV
Ready To Meet The TWINS: House Tour + Book Photoshoot + Vulnerable Vlog,2024-08-04 14:50:40+00:00,102953,5649.0,563,2024-08-24 07:39:19.738714+00:00,0,27,9,SisiYemmieTV
TWIN Maternity PhotoShoot + 3 Pregnancy REGRETS,2024-08-01 18:23:00+00:00,50445,3751.0,212,2024-08-24 07:39:20.182059+00:00,0,13,19,SisiYemmieTV
Tito's Birthday | Self Care | Pregnant Mama Life,2024-07-28 14:13:04+00:00,58406,3185.0,177,2024-08-24 07:39:20.574004+00:00,0,25,27,SisiYemmieTV
How I Balance Screen Time For My Kids,2024-07-27 15:49:59+00:00,14558,796.0,15,2024-08-24 07:39:20.971066+00:00,0,1,41,SisiYemmieTV
TELLING My Husband We Are PREGNANT With TWINS after 3 Kids!,2024-07-23 14:00:47+00:00,175270,10658.0,1547,2024-08-24 07:39:21.392021+00:00,0,14,6,SisiYemmieTV
"CALL ME ""IYA IBEJI"" - SISI YEMMIE",2024-07-21 14:02:13+00:00,284009,23353.0,6478,2024-08-24 07:39:21.878383+00:00,0,15,38,SisiYemmieTV
HOW TO MAKE PLANTAIN PEPPERSOUP,2024-07-08 19:21:36+00:00,11398,549.0,20,2024-08-24 07:39:22.299290+00:00,0,1,18,SisiYemmieTV
NIGERIAN EGGROLL RECIPE - NIGERIAN SNACK - SISI YEMMIE,2024-06-16 15:49:07+00:00,22232,1275.0,74,2024-08-24 07:39:22.761058+00:00,0,8,56,SisiYemmieTV
Weekend In My Life | Hot Gist With The Kids | Living in Nigeria,2024-05-23 14:00:18+00:00,40395,1891.0,208,2024-08-24 07:39:23.157491+00:00,0,25,59,SisiYemmieTV
Day In The Life of a Mom Living in Nigeria | Nigerian YouTubers Come Here | What I Eat In A Week,2024-05-08 17:17:43+00:00,42094,1756.0,207,2024-08-24 07:39:23.622929+00:00,0,22,49,SisiYemmieTV
I CAN'T BELIEVE IT - 1 MILLION SUBSCRIBERS - SISI YEMMIE!!!,2024-05-02 15:04:30+00:00,26946,3149.0,985,2024-08-24 07:39:24.043386+00:00,0,14,15,SisiYemmieTV
Day In My Life Being The Best Parents Everrrr | Living in Nigeria | Easter Surprise!,2024-04-26 15:12:45+00:00,31805,1758.0,259,2024-08-24 07:39:24.478014+00:00,0,23,37,SisiYemmieTV
AIR FYER CAKE - HOW TO BAKE WITH AN AIR FRYER,2024-04-12 15:23:19+00:00,7602,434.0,32,2024-08-24 07:39:24.891727+00:00,0,4,15,SisiYemmieTV
"Day In The Life Of A Wife  Living In Lagos | Meal Planning, Bulk Cooking Vlog",2024-04-08 15:12:24+00:00,55435,1915.0,139,2024-08-24 07:39:25.312819+00:00,0,20,34,SisiYemmieTV
WATCH THIS BEFORE YOU DRINK OKRA WATER!!!  - BENEFITS & SIDE EFFECTS,2024-04-03 16:49:17+00:00,30243,571.0,37,2024-08-24 07:39:25.719924+00:00,0,10,30,SisiYemmieTV
Day In The Life | Living with 3 kids | life of Nigerian Parents,2024-03-28 14:00:42+00:00,68488,2792.0,255,2024-08-24 07:39:26.215743+00:00,0,20,5,SisiYemmieTV
I WENT FOOD SHOPPING | COST OF EVERYTHING I BOUGHT | GROCERY HAUL,2024-03-19 13:44:39+00:00,48553,1826.0,235,2024-08-24 07:39:26.622712+00:00,0,11,13,SisiYemmieTV
Delicious Creamy Coconut Pasta |  20 Minute Dish,2024-03-14 16:07:55+00:00,9971,618.0,45,2024-08-24 07:39:27.084401+00:00,0,8,6,SisiYemmieTV
Day in my life | living as a mom in Nigeria | Live FULL | Sisi Weekly,2024-03-11 13:58:09+00:00,42943,1786.0,128,2024-08-24 07:39:27.505400+00:00,0,18,34,SisiYemmieTV
HOW TO MAKE PAP WITHOUT LUMPS,2024-03-02 10:22:19+00:00,12270,534.0,45,2024-08-24 07:39:27.948064+00:00,0,8,22,SisiYemmieTV
WHAT MY CHILDREN EAT IN A WEEK - Nigerian  Lunchbox Edition,2024-02-27 18:01:10+00:00,20245,704.0,28,2024-08-24 07:39:28.338511+00:00,0,8,3,SisiYemmieTV
